process[Recruitment].b0 catchability[summerTANq].q catchability[autumnTANq].q selectivity[M_all].x0 selectivity[M_all].y0 selectivity[M_all].y1 selectivity[M_all].y2 selectivity[summerTANSel_m].a50 selectivity[summerTANSel_m].ato95 selectivity[summerTANSel_m].alpha selectivity[summerTANSel_f].a50 selectivity[summerTANSel_f].ato95 selectivity[autumnTANSel_m].a50 selectivity[autumnTANSel_m].ato95 selectivity[autumnTANSel_m].alpha selectivity[autumnTANSel_f].a50 selectivity[autumnTANSel_f].ato95 selectivity[trwlFSel_m].mu selectivity[trwlFSel_m].sigma_l selectivity[trwlFSel_m].sigma_r selectivity[trwlFSel_m].alpha selectivity[trwlFSel_f].mu selectivity[trwlFSel_f].sigma_l selectivity[trwlFSel_f].sigma_r selectivity[lineHomeFSel_m].a50 selectivity[lineHomeFSel_m].ato95 selectivity[lineHomeFSel_m].alpha selectivity[lineHomeFSel_f].a50 selectivity[lineHomeFSel_f].ato95 selectivity[lineSpawnFSel_m].a50 selectivity[lineSpawnFSel_m].ato95 selectivity[lineSpawnFSel_m].alpha selectivity[lineSpawnFSel_f].a50 selectivity[lineSpawnFSel_f].ato95 process[Recruitment].ycs_values{1972} process[Recruitment].ycs_values{1973} process[Recruitment].ycs_values{1974} process[Recruitment].ycs_values{1975} process[Recruitment].ycs_values{1976} process[Recruitment].ycs_values{1977} process[Recruitment].ycs_values{1978} process[Recruitment].ycs_values{1979} process[Recruitment].ycs_values{1980} process[Recruitment].ycs_values{1981} process[Recruitment].ycs_values{1982} process[Recruitment].ycs_values{1983} process[Recruitment].ycs_values{1984} process[Recruitment].ycs_values{1985} process[Recruitment].ycs_values{1986} process[Recruitment].ycs_values{1987} process[Recruitment].ycs_values{1988} process[Recruitment].ycs_values{1989} process[Recruitment].ycs_values{1990} process[Recruitment].ycs_values{1991} process[Recruitment].ycs_values{1992} process[Recruitment].ycs_values{1993} process[Recruitment].ycs_values{1994} process[Recruitment].ycs_values{1995} process[Recruitment].ycs_values{1996} process[Recruitment].ycs_values{1997} process[Recruitment].ycs_values{1998} process[Recruitment].ycs_values{1999} process[Recruitment].ycs_values{2000} process[Recruitment].ycs_values{2001} process[Recruitment].ycs_values{2002} process[Recruitment].ycs_values{2003} process[Recruitment].ycs_values{2004} process[Recruitment].ycs_values{2005} process[Recruitment].ycs_values{2006} process[Recruitment].ycs_values{2007} process[Recruitment].ycs_values{2008} process[Recruitment].ycs_values{2009} process[Recruitment].ycs_values{2010} process[Recruitment].ycs_values{2011} process[Recruitment].ycs_values{2012} process[Recruitment].ycs_values{2013} process[Recruitment].ycs_values{2014} 
332645 0.0928912 0.126178 12.8641 0.135561 0.400393 0.356019 4.66425 1.7431 0.612361 5.39465 2.2282 5.49577 2.386 0.955215 5.85755 2.82431 8.3769 1.99773 70.2 1.05106 8.63399 2.11036 48.2719 12.4084 9.70441 0.420725 9.66734 3.96166 19.4872 14.3958 2.11839 9.76639 3.05711 0.485448 0.462114 0.568476 0.565131 0.488273 0.552863 0.564026 0.687644 0.619802 0.785343 0.460579 0.700652 0.408881 0.516916 0.344004 0.347019 0.439964 0.480166 0.454847 0.492583 0.471079 0.797661 0.794351 0.825708 0.709605 0.551972 0.477645 0.46153 0.55697 0.547641 0.484482 0.549188 0.616543 0.7754 0.631427 0.774244 0.644485 0.705913 0.650544 0.513486 0.585064 0.605367 0.564116 
covariance_matrix:
134.93 -1.00836e-05 1.99414e-05 0.00548521 -0.000170757 0.000254415 0.000400866 -8.59521e-05 0.00139924 -3.3558e-05 0.000727921 0.00124491 -0.00141653 0.00131537 -0.00143622 0.000948408 -6.18219e-05 0.00112014 0.000542858 0.108462 -0.000446286 0.00354801 0.00181335 0.0602697 0.0121933 0.00715329 0.000385837 -4.20216e-05 0.000504136 0.0278487 0.026604 0.00332474 -0.000121263 0.00264416 0.00190006 -0.000424307 0.0015897 -9.05886e-06 0.000548716 0.00166758 0.000533718 0.00232539 0.0019111 0.00447392 0.00314674 0.0025948 0.00126894 0.00311162 0.000276111 0.0028505 0.00117355 0.00171112 0.002902 0.0020391 0.00113793 0.00467802 0.00314063 0.00385525 0.00401703 0.00170307 0.00386718 0.00085434 0.00467853 0.00194034 0.00337451 0.00421256 2.19027e-05 0.0174619 0.00123208 0.00429296 0.00437182 0.00604505 0.00407017 0.00279738 0.000351735 8.72935e-05 0.0011105 
172.833 -8.27126e-06 2.96752e-05 0.00574153 -0.000185301 0.000235634 0.000365442 0.000844622 0.000966712 -6.15465e-06 0.00100069 0.000793594 -0.00110022 0.00126421 -0.00125119 0.0013419 0.00140951 0.00128614 0.000832873 0.10631 -0.000387896 0.0034519 0.00177196 0.0584789 0.0097475 0.00881406 0.00034838 0.00155839 7.87205e-05 0.0275895 0.0271523 0.00303497 0.00240075 0.00222749 0.00151523 -0.000239055 0.00172298 0.000825786 0.00127009 0.00224073 0.00122201 0.00298471 0.0016329 0.00169213 0.00133252 0.0020078 0.00144 0.00119743 0.00156741 0.000831769 0.00137629 0.00187097 0.000882583 0.00144855 0.00212208 0.0020831 0.00338716 0.00270354 0.00253881 0.00268267 0.00121534 0.00253346 0.00190789 0.00274989 0.00229184 0.00252708 0.00395434 0.00123208 0.0141601 0.00221355 0.00376147 0.00421141 0.002693 0.00175238 0.000473991 -9.98664e-05 0.000851023 
253.74 3.03752e-06 4.60623e-05 0.00297522 -0.000198194 6.21859e-05 0.000177303 0.00174585 0.000303488 0.000117161 0.000903016 -0.000284999 -0.000947505 0.00132386 -0.00155537 0.00215074 0.00215372 0.00218321 0.00141452 0.0795684 -0.000441034 0.0050647 0.00259914 0.0457233 0.00953662 0.0043031 0.000365005 0.00489825 -0.00111236 0.0248683 0.0244708 0.0027807 0.00238198 0.00250594 0.00164379 0.000215195 0.00255816 0.0015795 0.00218309 0.0035119 0.00254381 0.00457225 0.00115815 -0.000362748 0.00020448 0.00293597 0.00217934 -5.39916e-05 0.00329725 -0.000785453 0.00319217 0.00140902 0.000637333 0.00225472 0.00210828 0.00265393 0.0034044 0.00370205 0.00204203 0.00442033 -0.000141402 0.00499427 0.00041216 0.00486154 0.002239 0.00288032 0.00579314 0.00429296 0.00221355 0.0216891 0.00157405 0.00540369 0.00295801 0.00227294 0.000321064 -0.000303313 0.000976995 
97.2729 7.2262e-06 1.73682e-05 -0.00584769 -0.000165695 -0.000305358 0.00010492 -0.000408607 -0.00168006 -0.000159047 2.14736e-05 -0.000341214 -0.00270693 0.000542247 -0.00116848 -0.000961545 -0.000239874 0.00168449 0.000455565 -0.0572212 -0.000462711 0.00496689 0.00221676 -0.0246831 0.000501939 -0.00818112 -0.00022853 -0.000617548 0.0026796 -0.00291861 -0.0103684 -0.00187464 -0.00203409 0.00399722 0.00127332 -0.000165325 0.00189599 0.000493599 0.000546287 0.000746586 -0.000105236 0.00227118 0.00144128 0.00218376 0.00130145 0.00194668 0.000978399 0.00223574 0.00070446 0.00175797 0.000797547 0.00178967 0.00161312 0.00101553 0.00157189 0.00276829 0.00252928 0.00260498 0.00317882 0.00149028 0.00281388 0.00093846 0.00282087 0.00225869 0.00223463 0.00252718 0.00316638 0.00437182 0.00376147 0.00157405 0.0189108 0.00206523 0.00565427 0.00380548 0.00144327 0.000362113 0.000900541 
341.251 2.61144e-05 5.83794e-05 0.00400669 -8.49429e-05 0.000156336 0.000438362 0.00194813 0.00312145 0.000127793 0.00100436 -0.000351618 -0.00118151 0.00234279 -0.00139902 0.00303863 0.00337678 0.00498025 0.00161106 0.0950482 -0.000430773 0.00625663 0.00241676 0.0528901 0.0088975 0.00637608 0.000530899 0.00259839 0.00226265 0.024918 0.0311095 0.00290188 -0.000596822 0.0041239 0.00177404 -0.0016552 0.00131257 0.000262429 0.000866888 0.00263441 0.000750165 0.00196752 0.00161945 0.00447451 0.0024071 0.00198781 0.00129316 0.00283495 -4.16304e-07 0.0027629 0.000632512 0.00183966 0.00263614 0.00133443 0.00174658 0.00303914 0.0033192 0.00292621 0.00386247 0.00148654 0.00345581 0.000688174 0.0041994 0.00161856 0.00319813 0.00366562 0.0023168 0.00604505 0.00421141 0.00540369 0.00206523 0.0259555 0.00138358 0.00364445 0.00033797 -0.000559362 0.00107445 
57.0341 2.74131e-05 -1.28411e-05 -0.00711573 -0.000214489 -0.00042954 0.000134487 -0.000244241 -7.39549e-05 -0.000193626 0.00192966 0.00508087 -0.00278121 -0.000502 -0.000844361 -0.00174039 -0.00107843 0.0041353 0.00122675 -0.0687917 -0.000332974 0.0053902 0.00142651 -0.0289993 0.00250735 -0.00895618 -0.000303662 -0.00165513 3.40792e-05 0.00382503 -0.0121093 -0.00220276 0.000201488 0.00199378 0.00181221 -0.000957834 0.00067235 -0.000690434 -0.000826705 0.00021303 -4.43444e-05 0.000843923 0.000575802 0.00136678 0.00209762 0.00120422 0.000803144 0.00191859 0.000440069 0.0014712 0.000265363 0.00158036 0.00059987 0.00120217 0.00062845 0.00256672 0.00204312 0.0026782 0.00296257 0.00131989 0.00248598 0.000619395 0.00243614 0.00167586 0.00183277 0.00216138 0.00235747 0.00407017 0.002693 0.00295801 0.00565427 0.00138358 0.0299143 0.000477782 0.00204273 0.00127302 0.000798834 
207.175 5.67078e-05 1.12662e-06 -0.00726948 -0.000238767 -0.000403458 0.000145671 9.24193e-05 0.00138576 0.000226418 -0.00193171 -0.00504696 -0.00195551 0.00143103 -0.000843191 -0.000348614 0.00159367 0.00227984 0.00127478 -0.0835156 -0.000359233 0.00237166 0.000489367 -0.0378623 -0.0055965 -0.00160044 -0.000637083 -0.000268268 0.00673771 -0.00492207 -0.0157413 -0.00345955 0.00404469 0.00674147 0.00293447 0.000238486 0.00322524 0.00163242 0.000168781 -0.000682795 -0.00237341 -0.000933985 0.0017788 0.00192308 -0.00158351 0.0037105 -4.45175e-05 0.00118201 0.00117931 0.000681589 0.000699134 0.00148474 0.0004743 0.000649613 0.000433163 0.00173836 0.00072697 0.00153076 0.00144912 0.000530856 0.00179543 0.000490535 0.00130498 0.00178533 0.00102056 0.000901974 0.00265528 0.00279738 0.00175238 0.00227294 0.00380548 0.00364445 0.000477782 0.0368618 -0.00183091 8.61216e-05 0.000952851 
194.246 2.7715e-05 2.03077e-05 0.00194918 -6.0557e-05 6.35788e-05 0.000287862 0.00211201 -0.000534775 0.00040504 0.000369047 -0.00201016 4.02902e-05 0.000589002 -0.000800112 0.000870746 0.0010153 0.000866747 -0.000335926 0.0467809 -0.000389346 0.000703654 -0.00073575 0.0263 0.00617474 0.00430612 -0.000190368 0.000347792 0.00141186 0.0164079 0.00966024 0.000938968 0.000899036 0.00136027 0.00154604 -0.000688214 0.00134671 0.000519508 3.20384e-05 0.000762396 0.000358683 0.000832259 0.00125261 0.000996162 0.000552346 0.00165861 0.000652507 0.000766348 0.000457119 0.000362365 0.000621603 0.000914695 0.000670145 0.00060859 0.000434221 0.000914277 0.000485339 0.000586351 0.000822163 0.000321896 0.000563887 0.000319068 0.000618128 0.000683589 0.000382913 0.000399156 0.00116636 0.000351735 0.000473991 0.000321064 0.00144327 0.00033797 0.00204273 -0.00183091 0.0519308 0.000183593 0.000759972 
325.646 7.86356e-05 1.39406e-05 0.00205568 1.14687e-05 6.21079e-05 0.000278256 0.000901819 -0.00111173 -0.000158095 0.00199015 -1.21668e-05 0.00317582 0.00535895 -0.000500826 0.00411042 0.00469999 0.00250326 0.00120794 0.0570219 -0.000292205 -0.00768382 -0.0051117 0.0315354 0.00726367 0.0128193 -0.000768718 0.00288772 0.00198592 0.0227723 0.0158208 0.00145953 0.00259224 0.00274403 0.00387324 -0.00432776 0.00231135 0.000898942 -0.00218318 0.00039108 0.0025415 -0.0014682 0.00255013 -0.00112705 0.00119684 0.00133453 0.000354325 0.000541455 0.000366172 0.000297709 0.000376486 0.000594106 0.000531047 0.000402564 0.000352032 0.000401122 0.000326136 0.000371203 0.000298895 6.89523e-05 0.000353953 0.00011365 0.000357126 0.000234538 0.000192188 5.49108e-05 0.000396622 8.72935e-05 -9.98664e-05 -0.000303313 0.000362113 -0.000559362 0.00127302 8.61216e-05 0.000183593 0.0596519 0.00199205 
33.2439 2.54758e-05 -1.74166e-05 0.00302535 6.011e-05 0.000186161 0.000128507 0.00078362 0.000285443 -0.000197979 0.00159634 0.000820485 0.00378944 0.00736538 -0.0011945 0.00349762 0.00152725 0.000177043 -0.000134929 0.0473787 2.5638e-05 -0.00297112 -0.00208198 0.0229865 0.00822557 -0.000744878 -3.60736e-05 0.00380307 0.00232629 0.00982147 0.00260007 0.00135448 -0.00016545 -0.00182239 0.00231509 -0.000464713 0.00300305 0.000943183 0.000735573 0.00141576 0.00124718 0.0013159 0.00140753 0.00148581 0.000880304 0.00164249 0.00057975 0.00102786 0.000696214 0.00056801 0.000762384 0.00101631 0.000942585 0.000915637 0.000843451 0.00150932 0.00118218 0.00147394 0.00121241 0.000859325 0.000907016 0.000655836 0.000958836 0.00101573 0.00080923 0.000850203 0.00110284 0.0011105 0.000851023 0.000976995 0.000900541 0.00107445 0.000798834 0.000952851 0.000759972 0.00199205 0.052933 
*end
